,responsibility_metric,responsibility_column,w_responsibility,capacity_metric,capacity_column,w_capacity,needs_metric,needs_column,w_needs,engagement_metric,engagement_column,w_engagement
RUN3207,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN3208,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN3209,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN3210,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN3211,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN3212,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN3213,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN3214,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN3215,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.5,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN3216,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.5,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN3217,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.5,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN3218,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.6,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN3219,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.6,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN3220,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Income,GNI,0.7,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3221,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.6
RUN3222,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.5
RUN3223,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.4
RUN3224,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.3
RUN3225,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.2
RUN3226,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.1
RUN3227,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN3228,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN3229,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN3230,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN3231,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN3232,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN3233,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN3234,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN3235,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN3236,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN3237,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN3238,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN3239,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.5,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN3240,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.5,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN3241,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Income,GNI,0.6,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3242,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN3243,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN3244,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN3245,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN3246,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN3247,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN3248,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN3249,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN3250,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN3251,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN3252,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN3253,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN3254,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN3255,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN3256,Cumulative Emissions per capita,GHG_pc_2024,0.3,Gross National Income,GNI,0.5,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3257,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN3258,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN3259,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN3260,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN3261,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN3262,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN3263,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN3264,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN3265,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN3266,Cumulative Emissions per capita,GHG_pc_2024,0.4,Gross National Income,GNI,0.4,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3267,Cumulative Emissions per capita,GHG_pc_2024,0.5,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN3268,Cumulative Emissions per capita,GHG_pc_2024,0.5,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN3269,Cumulative Emissions per capita,GHG_pc_2024,0.5,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN3270,Cumulative Emissions per capita,GHG_pc_2024,0.5,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN3271,Cumulative Emissions per capita,GHG_pc_2024,0.5,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN3272,Cumulative Emissions per capita,GHG_pc_2024,0.5,Gross National Income,GNI,0.3,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3273,Cumulative Emissions per capita,GHG_pc_2024,0.6,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN3274,Cumulative Emissions per capita,GHG_pc_2024,0.6,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN3275,Cumulative Emissions per capita,GHG_pc_2024,0.6,Gross National Income,GNI,0.2,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3276,Cumulative Emissions per capita,GHG_pc_2024,0.7,Gross National Income,GNI,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3277,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.7
RUN3278,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.6
RUN3279,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.5
RUN3280,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.4
RUN3281,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.3
RUN3282,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.6,UN Multilateral Engagement Score,UN_Index,0.2
RUN3283,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.7,UN Multilateral Engagement Score,UN_Index,0.1
RUN3284,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.6
RUN3285,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.5
RUN3286,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.4
RUN3287,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.3
RUN3288,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.2
RUN3289,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.6,UN Multilateral Engagement Score,UN_Index,0.1
RUN3290,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN3291,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN3292,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN3293,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN3294,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN3295,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN3296,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN3297,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN3298,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN3299,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN3300,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN3301,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN3302,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN3303,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN3304,Cumulative Emissions per capita,GHG_pc_2024,0.1,Gross National Product,GDP,0.7,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN3305,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.6
RUN3306,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.5
RUN3307,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.4
RUN3308,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.3
RUN3309,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.2
RUN3310,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.6,UN Multilateral Engagement Score,UN_Index,0.1
RUN3311,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN3312,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN3313,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN3314,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN3315,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN3316,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN3317,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN3318,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN3319,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN3320,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN3321,Cumulative Emissions per capita,GHG_pc_2024,0.2,Gross National Product,GDP,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
