,responsibility_metric,responsibility_column,w_responsibility,capacity_metric,capacity_column,w_capacity,needs_metric,needs_column,w_needs,engagement_metric,engagement_column,w_engagement
RUN1353,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.5
RUN1354,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.4
RUN1355,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.3
RUN1356,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN Index,0.2
RUN1357,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.6,UN Multilateral Engagement Score,UN Index,0.1
RUN1358,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.5
RUN1359,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.4
RUN1360,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.3
RUN1361,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.2
RUN1362,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN Index,0.1
RUN1363,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.4
RUN1364,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.3
RUN1365,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.2
RUN1366,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.1
RUN1367,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.3
RUN1368,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.2
RUN1369,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.1
RUN1370,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.2
RUN1371,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.1
RUN1372,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.7,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.1
RUN1373,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.6
RUN1374,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.5
RUN1375,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.4
RUN1376,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.3
RUN1377,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN Index,0.2
RUN1378,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.6,UN Multilateral Engagement Score,UN Index,0.1
RUN1379,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.5
RUN1380,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.4
RUN1381,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.3
RUN1382,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.2
RUN1383,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN Index,0.1
RUN1384,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.4
RUN1385,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.3
RUN1386,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.2
RUN1387,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.1
RUN1388,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.3
RUN1389,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.2
RUN1390,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.1
RUN1391,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.2
RUN1392,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.1
RUN1393,Cumulative Emissions per capita,GHG_historical_pc,0.2,Gross National Income per capita,GNI_PPP_pc_avg,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.1
RUN1394,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.5
RUN1395,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.4
RUN1396,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.3
RUN1397,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.2
RUN1398,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN Index,0.1
RUN1399,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.4
RUN1400,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.3
RUN1401,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.2
RUN1402,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.1
RUN1403,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.3
RUN1404,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.2
RUN1405,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.1
RUN1406,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.2
RUN1407,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.1
RUN1408,Cumulative Emissions per capita,GHG_historical_pc,0.3,Gross National Income per capita,GNI_PPP_pc_avg,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.1
RUN1409,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.4
RUN1410,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.3
RUN1411,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.2
RUN1412,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN Index,0.1
RUN1413,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.3
RUN1414,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.2
RUN1415,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.1
RUN1416,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.2
RUN1417,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.1
RUN1418,Cumulative Emissions per capita,GHG_historical_pc,0.4,Gross National Income per capita,GNI_PPP_pc_avg,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.1
RUN1419,Cumulative Emissions per capita,GHG_historical_pc,0.5,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.3
RUN1420,Cumulative Emissions per capita,GHG_historical_pc,0.5,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.2
RUN1421,Cumulative Emissions per capita,GHG_historical_pc,0.5,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN Index,0.1
RUN1422,Cumulative Emissions per capita,GHG_historical_pc,0.5,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.2
RUN1423,Cumulative Emissions per capita,GHG_historical_pc,0.5,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.1
RUN1424,Cumulative Emissions per capita,GHG_historical_pc,0.5,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.1
RUN1425,Cumulative Emissions per capita,GHG_historical_pc,0.6,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.2
RUN1426,Cumulative Emissions per capita,GHG_historical_pc,0.6,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN Index,0.1
RUN1427,Cumulative Emissions per capita,GHG_historical_pc,0.6,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.1
RUN1428,Cumulative Emissions per capita,GHG_historical_pc,0.7,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN Index,0.1
RUN1429,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN Index,0.7
RUN1430,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN Index,0.6
RUN1431,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN Index,0.5
RUN1432,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN Index,0.4
RUN1433,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN Index,0.3
RUN1434,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN Index,0.2
RUN1435,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.1,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN Index,0.1
RUN1436,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN Index,0.6
RUN1437,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN Index,0.5
RUN1438,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN Index,0.4
RUN1439,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN Index,0.3
RUN1440,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN Index,0.2
RUN1441,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.2,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN Index,0.1
RUN1442,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN Index,0.5
RUN1443,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN Index,0.4
RUN1444,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN Index,0.3
RUN1445,Cumulative Emissions per capita,GHG_historical_pc,0.1,Gross National Income per capita,GNI_PPP_pc_avg,0.3,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN Index,0.2
